qid,P569,S248,s528,s813,P570,S248,s528,s813
Q2039675,+1897-03-10T00:00:00Z/11,Q51850225,"""11001153""",+2018-04-13T00:00:00Z/11,+1960-06-27T00:00:00Z/11,Q51850225,"""11001153""",+2018-04-13T00:00:00Z/11
Q1666914,+1930-05-20T00:00:00Z/11,Q51850225,"""11001154""",+2018-04-13T00:00:00Z/11,+2012-06-06T00:00:00Z/11,Q51850225,"""11001154""",+2018-04-13T00:00:00Z/11
Q1679165,+1907-06-05T00:00:00Z/11,Q51850225,"""11001155""",+2018-04-13T00:00:00Z/11,+1974-01-16T00:00:00Z/11,Q51850225,"""11001155""",+2018-04-13T00:00:00Z/11
Q1377853,+1908-04-08T00:00:00Z/11,Q51850225,"""11001156""",+2018-04-13T00:00:00Z/11,+1980-06-28T00:00:00Z/11,Q51850225,"""11001156""",+2018-04-13T00:00:00Z/11
Q1684838,+1935-08-12T00:00:00Z/11,Q51850225,"""11001157""",+2018-04-13T00:00:00Z/11,+2007-10-12T00:00:00Z/11,Q51850225,"""11001157""",+2018-04-13T00:00:00Z/11
Q2573839,+1890-08-30T00:00:00Z/11,Q51850225,"""11001158""",+2018-04-13T00:00:00Z/11,+1966-12-12T00:00:00Z/11,Q51850225,"""11001158""",+2018-04-13T00:00:00Z/11
Q990452,+1925-11-26T00:00:00Z/11,Q51850225,"""11001160""",+2018-04-13T00:00:00Z/11,+1980-04-20T00:00:00Z/11,Q51850225,"""11001160""",+2018-04-13T00:00:00Z/11
Q1505100,+1907-07-03T00:00:00Z/11,Q51850225,"""11001161""",+2018-04-13T00:00:00Z/11,+2002-11-20T00:00:00Z/11,Q51850225,"""11001161""",+2018-04-13T00:00:00Z/11
Q1539306,+1928-01-15T00:00:00Z/11,Q51850225,"""11001163""",+2018-04-13T00:00:00Z/11,+2007-11-27T00:00:00Z/11,Q51850225,"""11001163""",+2018-04-13T00:00:00Z/11
Q1505025,+1881-05-30T00:00:00Z/11,Q51850225,"""11001164""",+2018-04-13T00:00:00Z/11,+1952-01-31T00:00:00Z/11,Q51850225,"""11001164""",+2018-04-13T00:00:00Z/11
Q2518,+1930-04-03T00:00:00Z/11,Q51850225,"""11001165""",+2018-04-13T00:00:00Z/11,+2017-06-16T00:00:00Z/11,Q51850225,"""11001165""",+2018-04-13T00:00:00Z/11
Q2173195,+1895-01-10T00:00:00Z/11,Q51850225,"""11001166""",+2018-04-13T00:00:00Z/11,+1964-08-08T00:00:00Z/11,Q51850225,"""11001166""",+2018-04-13T00:00:00Z/11
Q2149972,+1911-08-16T00:00:00Z/11,Q51850225,"""11001167""",+2018-04-13T00:00:00Z/11,+1990-01-02T00:00:00Z/11,Q51850225,"""11001167""",+2018-04-13T00:00:00Z/11
Q2036324,+1901-01-19T00:00:00Z/11,Q51850225,"""11001169""",+2018-04-13T00:00:00Z/11,+1977-07-23T00:00:00Z/11,Q51850225,"""11001169""",+2018-04-13T00:00:00Z/11
Q1332761,+1936-01-07T00:00:00Z/11,Q51850225,"""11001170""",+2018-04-13T00:00:00Z/11,+2013-05-13T00:00:00Z/11,Q51850225,"""11001170""",+2018-04-13T00:00:00Z/11
Q2137874,+1950-03-28T00:00:00Z/11,Q51850225,"""11001173""",+2018-04-13T00:00:00Z/11,+2015-05-19T00:00:00Z/11,Q51850225,"""11001173""",+2018-04-13T00:00:00Z/11
Q1577234,+1899-12-27T00:00:00Z/11,Q51850225,"""11001174""",+2018-04-13T00:00:00Z/11,+1953-12-25T00:00:00Z/11,Q51850225,"""11001174""",+2018-04-13T00:00:00Z/11
Q1745349,+1914-12-22T00:00:00Z/11,Q51850225,"""11001177""",+2018-04-13T00:00:00Z/11,+2006-08-15T00:00:00Z/11,Q51850225,"""11001177""",+2018-04-13T00:00:00Z/11
Q2577227,+1896-11-13T00:00:00Z/11,Q51850225,"""11001178""",+2018-04-13T00:00:00Z/11,+1972-01-11T00:00:00Z/11,Q51850225,"""11001178""",+2018-04-13T00:00:00Z/11
Q1611828,+1901-05-29T00:00:00Z/11,Q51850225,"""11001179""",+2018-04-13T00:00:00Z/11,+1991-05-05T00:00:00Z/11,Q51850225,"""11001179""",+2018-04-13T00:00:00Z/11
Q1629591,+1927-03-16T00:00:00Z/11,Q51850225,"""11001181""",+2018-04-13T00:00:00Z/11,+1981-07-02T00:00:00Z/11,Q51850225,"""11001181""",+2018-04-13T00:00:00Z/11
Q1827744,+1900-01-31T00:00:00Z/11,Q51850225,"""11001183""",+2018-04-13T00:00:00Z/11,+1992-10-08T00:00:00Z/11,Q51850225,"""11001183""",+2018-04-13T00:00:00Z/11
Q1697871,+1889-09-21T00:00:00Z/11,Q51850225,"""11001184""",+2018-04-13T00:00:00Z/11,+1965-11-02T00:00:00Z/11,Q51850225,"""11001184""",+2018-04-13T00:00:00Z/11
Q69120,+1929-04-02T00:00:00Z/11,Q51850225,"""11001185""",+2018-04-13T00:00:00Z/11,+2016-04-21T00:00:00Z/11,Q51850225,"""11001185""",+2018-04-13T00:00:00Z/11
Q1422544,+1942-01-18T00:00:00Z/11,Q51850225,"""11001187""",+2018-04-13T00:00:00Z/11,+2008-07-08T00:00:00Z/11,Q51850225,"""11001187""",+2018-04-13T00:00:00Z/11
Q1505041,+1920-06-12T00:00:00Z/11,Q51850225,"""11001189""",+2018-04-13T00:00:00Z/11,+1999-11-29T00:00:00Z/11,Q51850225,"""11001189""",+2018-04-13T00:00:00Z/11
Q70056,+1898-02-19T00:00:00Z/11,Q51850225,"""11001191""",+2018-04-13T00:00:00Z/11,+1977-07-12T00:00:00Z/11,Q51850225,"""11001191""",+2018-04-13T00:00:00Z/11
Q566793,+1904-06-04T00:00:00Z/11,Q51850225,"""11001192""",+2018-04-13T00:00:00Z/11,+1961-07-27T00:00:00Z/11,Q51850225,"""11001192""",+2018-04-13T00:00:00Z/11
Q1588410,+1924-01-15T00:00:00Z/11,Q51850225,"""11001193""",+2018-04-13T00:00:00Z/11,+2000-12-24T00:00:00Z/11,Q51850225,"""11001193""",+2018-04-13T00:00:00Z/11
Q536095,+1903-01-28T00:00:00Z/11,Q51850225,"""11001194""",+2018-04-13T00:00:00Z/11,+1975-06-30T00:00:00Z/11,Q51850225,"""11001194""",+2018-04-13T00:00:00Z/11
Q1234608,+1908-06-14T00:00:00Z/11,Q51850225,"""11001195""",+2018-04-13T00:00:00Z/11,+1991-06-16T00:00:00Z/11,Q51850225,"""11001195""",+2018-04-13T00:00:00Z/11
Q1739406,+1925-05-05T00:00:00Z/11,Q51850225,"""11001196""",+2018-04-13T00:00:00Z/11,+1986-02-12T00:00:00Z/11,Q51850225,"""11001196""",+2018-04-13T00:00:00Z/11
Q1285045,+1909-11-13T00:00:00Z/11,Q51850225,"""11001197""",+2018-04-13T00:00:00Z/11,+2006-03-17T00:00:00Z/11,Q51850225,"""11001197""",+2018-04-13T00:00:00Z/11
Q124098,+1926-06-05T00:00:00Z/11,Q51850225,"""11001198""",+2018-04-13T00:00:00Z/11,+2016-11-16T00:00:00Z/11,Q51850225,"""11001198""",+2018-04-13T00:00:00Z/11
Q2060733,+1921-03-13T00:00:00Z/11,Q51850225,"""11001199""",+2018-04-13T00:00:00Z/11,+1994-06-04T00:00:00Z/11,Q51850225,"""11001199""",+2018-04-13T00:00:00Z/11
Q104975,+1905-06-11T00:00:00Z/11,Q51850225,"""11001200""",+2018-04-13T00:00:00Z/11,+1986-04-30T00:00:00Z/11,Q51850225,"""11001200""",+2018-04-13T00:00:00Z/11
Q1425602,+1903-10-26T00:00:00Z/11,Q51850225,"""11001201""",+2018-04-13T00:00:00Z/11,+1969-02-21T00:00:00Z/11,Q51850225,"""11001201""",+2018-04-13T00:00:00Z/11
Q104539,+1905-12-27T00:00:00Z/11,Q51850225,"""11001204""",+2018-04-13T00:00:00Z/11,+1950-10-18T00:00:00Z/11,Q51850225,"""11001204""",+2018-04-13T00:00:00Z/11
Q1460558,+1903-02-14T00:00:00Z/11,Q51850225,"""11001208""",+2018-04-13T00:00:00Z/11,+1983-08-21T00:00:00Z/11,Q51850225,"""11001208""",+2018-04-13T00:00:00Z/11
Q2141451,+1908-07-23T00:00:00Z/11,Q51850225,"""11001210""",+2018-04-13T00:00:00Z/11,+1996-02-16T00:00:00Z/11,Q51850225,"""11001210""",+2018-04-13T00:00:00Z/11
Q1600508,+1919-09-23T00:00:00Z/11,Q51850225,"""11001212""",+2018-04-13T00:00:00Z/11,+2005-11-14T00:00:00Z/11,Q51850225,"""11001212""",+2018-04-13T00:00:00Z/11
Q1447160,+1930-02-18T00:00:00Z/11,Q51850225,"""11001214""",+2018-04-13T00:00:00Z/11,+2017-05-10T00:00:00Z/11,Q51850225,"""11001214""",+2018-04-13T00:00:00Z/11
Q1511979,+1899-12-25T00:00:00Z/11,Q51850225,"""11001215""",+2018-04-13T00:00:00Z/11,+1982-10-14T00:00:00Z/11,Q51850225,"""11001215""",+2018-04-13T00:00:00Z/11
Q1608658,+1903-03-01T00:00:00Z/11,Q51850225,"""11001216""",+2018-04-13T00:00:00Z/11,+1977-01-20T00:00:00Z/11,Q51850225,"""11001216""",+2018-04-13T00:00:00Z/11
Q1168467,+1924-02-17T00:00:00Z/11,Q51850225,"""11001221""",+2018-04-13T00:00:00Z/11,+2015-05-26T00:00:00Z/11,Q51850225,"""11001221""",+2018-04-13T00:00:00Z/11
Q1874698,+1915-07-16T00:00:00Z/11,Q51850225,"""11001222""",+2018-04-13T00:00:00Z/11,+1989-09-14T00:00:00Z/11,Q51850225,"""11001222""",+2018-04-13T00:00:00Z/11
Q69130,+1895-12-01T00:00:00Z/11,Q51850225,"""11001225""",+2018-04-13T00:00:00Z/11,+1989-08-15T00:00:00Z/11,Q51850225,"""11001225""",+2018-04-13T00:00:00Z/11
Q2501725,+1936-09-25T00:00:00Z/11,Q51850225,"""11001226""",+2018-04-13T00:00:00Z/11,+1988-12-17T00:00:00Z/11,Q51850225,"""11001226""",+2018-04-13T00:00:00Z/11
Q1047951,+1899-06-13T00:00:00Z/11,Q51850225,"""11001228""",+2018-04-13T00:00:00Z/11,+1984-06-30T00:00:00Z/11,Q51850225,"""11001228""",+2018-04-13T00:00:00Z/11
Q72657,+1902-07-06T00:00:00Z/11,Q51850225,"""11001229""",+2018-04-13T00:00:00Z/11,+1971-11-03T00:00:00Z/11,Q51850225,"""11001229""",+2018-04-13T00:00:00Z/11
Q1382851,+1896-09-17T00:00:00Z/11,Q51850225,"""11001231""",+2018-04-13T00:00:00Z/11,+1968-10-09T00:00:00Z/11,Q51850225,"""11001231""",+2018-04-13T00:00:00Z/11
Q1290611,+1906-08-06T00:00:00Z/11,Q51850225,"""11001232""",+2018-04-13T00:00:00Z/11,+1989-12-02T00:00:00Z/11,Q51850225,"""11001232""",+2018-04-13T00:00:00Z/11
Q2561843,+1919-02-05T00:00:00Z/11,Q51850225,"""11001236""",+2018-04-13T00:00:00Z/11,+1995-11-02T00:00:00Z/11,Q51850225,"""11001236""",+2018-04-13T00:00:00Z/11
Q1283418,+1907-12-20T00:00:00Z/11,Q51850225,"""11001237""",+2018-04-13T00:00:00Z/11,+2002-05-20T00:00:00Z/11,Q51850225,"""11001237""",+2018-04-13T00:00:00Z/11
Q109412,+1936-04-21T00:00:00Z/11,Q51850225,"""11001238""",+2018-04-13T00:00:00Z/11,+2007-12-07T00:00:00Z/11,Q51850225,"""11001238""",+2018-04-13T00:00:00Z/11
Q1778777,+1922-12-30T00:00:00Z/11,Q51850225,"""11001239""",+2018-04-13T00:00:00Z/11,+1969-08-09T00:00:00Z/11,Q51850225,"""11001239""",+2018-04-13T00:00:00Z/11
Q1505108,+1886-02-18T00:00:00Z/11,Q51850225,"""11001241""",+2018-04-13T00:00:00Z/11,+1963-03-12T00:00:00Z/11,Q51850225,"""11001241""",+2018-04-13T00:00:00Z/11
Q109177,+1916-10-17T00:00:00Z/11,Q51850225,"""11001242""",+2018-04-13T00:00:00Z/11,+1977-01-19T00:00:00Z/11,Q51850225,"""11001242""",+2018-04-13T00:00:00Z/11
Q2545255,+1906-08-16T00:00:00Z/11,Q51850225,"""11001243""",+2018-04-13T00:00:00Z/11,+1978-11-27T00:00:00Z/11,Q51850225,"""11001243""",+2018-04-13T00:00:00Z/11
Q1460644,+1907-07-13T00:00:00Z/11,Q51850225,"""11001244""",+2018-04-13T00:00:00Z/11,+1979-06-12T00:00:00Z/11,Q51850225,"""11001244""",+2018-04-13T00:00:00Z/11
Q87622,+1912-02-18T00:00:00Z/11,Q51850225,"""11001245""",+2018-04-13T00:00:00Z/11,+1992-03-12T00:00:00Z/11,Q51850225,"""11001245""",+2018-04-13T00:00:00Z/11
Q2547289,+1892-12-27T00:00:00Z/11,Q51850225,"""11001246""",+2018-04-13T00:00:00Z/11,+1962-12-04T00:00:00Z/11,Q51850225,"""11001246""",+2018-04-13T00:00:00Z/11
Q1344616,+1924-04-16T00:00:00Z/11,Q51850225,"""11001247""",+2018-04-13T00:00:00Z/11,+2015-06-11T00:00:00Z/11,Q51850225,"""11001247""",+2018-04-13T00:00:00Z/11
Q1660528,+1945-07-14T00:00:00Z/11,Q51850225,"""11001249""",+2018-04-13T00:00:00Z/11,+2014-10-26T00:00:00Z/11,Q51850225,"""11001249""",+2018-04-13T00:00:00Z/11
Q1080698,+1891-02-04T00:00:00Z/11,Q51850225,"""11001251""",+2018-04-13T00:00:00Z/11,+1964-09-03T00:00:00Z/11,Q51850225,"""11001251""",+2018-04-13T00:00:00Z/11
Q449839,+1926-01-17T00:00:00Z/11,Q51850225,"""11001253""",+2018-04-13T00:00:00Z/11,+2003-10-19T00:00:00Z/11,Q51850225,"""11001253""",+2018-04-13T00:00:00Z/11
Q762542,+1898-12-09T00:00:00Z/11,Q51850225,"""11001254""",+2018-04-13T00:00:00Z/11,+1981-05-23T00:00:00Z/11,Q51850225,"""11001254""",+2018-04-13T00:00:00Z/11
Q1359098,+1899-01-07T00:00:00Z/11,Q51850225,"""11001255""",+2018-04-13T00:00:00Z/11,+1971-10-10T00:00:00Z/11,Q51850225,"""11001255""",+2018-04-13T00:00:00Z/11
Q1870892,+1892-12-01T00:00:00Z/11,Q51850225,"""11001257""",+2018-04-13T00:00:00Z/11,+1972-02-19T00:00:00Z/11,Q51850225,"""11001257""",+2018-04-13T00:00:00Z/11
Q1695233,+1892-06-06T00:00:00Z/11,Q51850225,"""11001259""",+2018-04-13T00:00:00Z/11,+1959-10-11T00:00:00Z/11,Q51850225,"""11001259""",+2018-04-13T00:00:00Z/11
Q1474030,+1909-04-10T00:00:00Z/11,Q51850225,"""11001260""",+2018-04-13T00:00:00Z/11,+1986-05-19T00:00:00Z/11,Q51850225,"""11001260""",+2018-04-13T00:00:00Z/11
Q1505086,+1902-05-02T00:00:00Z/11,Q51850225,"""11001261""",+2018-04-13T00:00:00Z/11,+1988-12-23T00:00:00Z/11,Q51850225,"""11001261""",+2018-04-13T00:00:00Z/11
Q1502848,+1903-01-29T00:00:00Z/11,Q51850225,"""11001263""",+2018-04-13T00:00:00Z/11,+1970-08-29T00:00:00Z/11,Q51850225,"""11001263""",+2018-04-13T00:00:00Z/11
Q2545219,+1914-04-29T00:00:00Z/11,Q51850225,"""11001264""",+2018-04-13T00:00:00Z/11,+1998-06-04T00:00:00Z/11,Q51850225,"""11001264""",+2018-04-13T00:00:00Z/11
Q714565,+1891-04-17T00:00:00Z/11,Q51850225,"""11001265""",+2018-04-13T00:00:00Z/11,+1963-10-12T00:00:00Z/11,Q51850225,"""11001265""",+2018-04-13T00:00:00Z/11
Q2573876,+1877-11-19T00:00:00Z/11,Q51850225,"""11001267""",+2018-04-13T00:00:00Z/11,+1959-09-14T00:00:00Z/11,Q51850225,"""11001267""",+2018-04-13T00:00:00Z/11
Q1729786,+1924-04-19T00:00:00Z/11,Q51850225,"""11001268""",+2018-04-13T00:00:00Z/11,+1988-08-31T00:00:00Z/11,Q51850225,"""11001268""",+2018-04-13T00:00:00Z/11
Q1732104,+1899-03-27T00:00:00Z/11,Q51850225,"""11001270""",+2018-04-13T00:00:00Z/11,+1974-12-05T00:00:00Z/11,Q51850225,"""11001270""",+2018-04-13T00:00:00Z/11
Q60153,+1926-12-20T00:00:00Z/11,Q51850225,"""11001272""",+2018-04-13T00:00:00Z/11,+2009-12-05T00:00:00Z/11,Q51850225,"""11001272""",+2018-04-13T00:00:00Z/11
Q1298751,+1917-08-09T00:00:00Z/11,Q51850225,"""11001276""",+2018-04-13T00:00:00Z/11,+1982-12-16T00:00:00Z/11,Q51850225,"""11001276""",+2018-04-13T00:00:00Z/11
Q1722930,+1900-03-29T00:00:00Z/11,Q51850225,"""11001277""",+2018-04-13T00:00:00Z/11,+1965-04-17T00:00:00Z/11,Q51850225,"""11001277""",+2018-04-13T00:00:00Z/11
Q1600542,+1930-09-24T00:00:00Z/11,Q51850225,"""11001280""",+2018-04-13T00:00:00Z/11,+1999-06-02T00:00:00Z/11,Q51850225,"""11001280""",+2018-04-13T00:00:00Z/11
Q1505119,+1913-05-10T00:00:00Z/11,Q51850225,"""11001281""",+2018-04-13T00:00:00Z/11,+1965-06-01T00:00:00Z/11,Q51850225,"""11001281""",+2018-04-13T00:00:00Z/11
Q916474,+1939-11-06T00:00:00Z/11,Q51850225,"""11001282""",+2018-04-13T00:00:00Z/11,+2012-03-14T00:00:00Z/11,Q51850225,"""11001282""",+2018-04-13T00:00:00Z/11
Q1363176,+1914-05-10T00:00:00Z/11,Q51850225,"""11001283""",+2018-04-13T00:00:00Z/11,+1991-10-30T00:00:00Z/11,Q51850225,"""11001283""",+2018-04-13T00:00:00Z/11
Q2545296,+1910-06-09T00:00:00Z/11,Q51850225,"""11001285""",+2018-04-13T00:00:00Z/11,+1998-10-20T00:00:00Z/11,Q51850225,"""11001285""",+2018-04-13T00:00:00Z/11
Q1352723,+1905-11-23T00:00:00Z/11,Q51850225,"""11001286""",+2018-04-13T00:00:00Z/11,+1958-05-21T00:00:00Z/11,Q51850225,"""11001286""",+2018-04-13T00:00:00Z/11
Q97758,+1946-05-18T00:00:00Z/11,Q51850225,"""11001287""",+2018-04-13T00:00:00Z/11,+2013-05-12T00:00:00Z/11,Q51850225,"""11001287""",+2018-04-13T00:00:00Z/11
Q2573899,+1899-09-05T00:00:00Z/11,Q51850225,"""11001289""",+2018-04-13T00:00:00Z/11,+1973-05-11T00:00:00Z/11,Q51850225,"""11001289""",+2018-04-13T00:00:00Z/11
Q71369,+1910-01-20T00:00:00Z/11,Q51850225,"""11001295""",+2018-04-13T00:00:00Z/11,+1980-06-05T00:00:00Z/11,Q51850225,"""11001295""",+2018-04-13T00:00:00Z/11
Q2577278,+1901-10-22T00:00:00Z/11,Q51850225,"""11001296""",+2018-04-13T00:00:00Z/11,+1972-04-18T00:00:00Z/11,Q51850225,"""11001296""",+2018-04-13T00:00:00Z/11
Q1580993,+1919-01-20T00:00:00Z/11,Q51850225,"""11001297""",+2018-04-13T00:00:00Z/11,+2007-09-19T00:00:00Z/11,Q51850225,"""11001297""",+2018-04-13T00:00:00Z/11
Q1331841,+1923-07-07T00:00:00Z/11,Q51850225,"""11001298""",+2018-04-13T00:00:00Z/11,+2011-05-19T00:00:00Z/11,Q51850225,"""11001298""",+2018-04-13T00:00:00Z/11
Q62237,+1920-10-07T00:00:00Z/11,Q51850225,"""11001299""",+2018-04-13T00:00:00Z/11,+2012-08-21T00:00:00Z/11,Q51850225,"""11001299""",+2018-04-13T00:00:00Z/11
Q993467,+1898-02-17T00:00:00Z/11,Q51850225,"""11001300""",+2018-04-13T00:00:00Z/11,+1951-03-25T00:00:00Z/11,Q51850225,"""11001300""",+2018-04-13T00:00:00Z/11
Q66628,+1883-08-20T00:00:00Z/11,Q51850225,"""11001304""",+2018-04-13T00:00:00Z/11,+1956-10-13T00:00:00Z/11,Q51850225,"""11001304""",+2018-04-13T00:00:00Z/11
Q1291500,+1901-05-01T00:00:00Z/11,Q51850225,"""11001306""",+2018-04-13T00:00:00Z/11,+1963-01-25T00:00:00Z/11,Q51850225,"""11001306""",+2018-04-13T00:00:00Z/11
Q1372713,+1897-04-16T00:00:00Z/11,Q51850225,"""11001307""",+2018-04-13T00:00:00Z/11,+1978-10-12T00:00:00Z/11,Q51850225,"""11001307""",+2018-04-13T00:00:00Z/11
Q1080789,+1905-11-23T00:00:00Z/11,Q51850225,"""11001308""",+2018-04-13T00:00:00Z/11,+1997-07-21T00:00:00Z/11,Q51850225,"""11001308""",+2018-04-13T00:00:00Z/11
Q1584525,+1922-03-01T00:00:00Z/11,Q51850225,"""11001309""",+2018-04-13T00:00:00Z/11,+1994-10-02T00:00:00Z/11,Q51850225,"""11001309""",+2018-04-13T00:00:00Z/11
Q1770830,+1889-02-07T00:00:00Z/11,Q51850225,"""11001311""",+2018-04-13T00:00:00Z/11,+1971-10-22T00:00:00Z/11,Q51850225,"""11001311""",+2018-04-13T00:00:00Z/11
Q1352742,+1926-04-06T00:00:00Z/11,Q51850225,"""11001312""",+2018-04-13T00:00:00Z/11,+2003-05-03T00:00:00Z/11,Q51850225,"""11001312""",+2018-04-13T00:00:00Z/11
Q897275,+1898-04-28T00:00:00Z/11,Q51850225,"""11001314""",+2018-04-13T00:00:00Z/11,+1970-08-18T00:00:00Z/11,Q51850225,"""11001314""",+2018-04-13T00:00:00Z/11
Q1567077,+1928-12-11T00:00:00Z/11,Q51850225,"""11001316""",+2018-04-13T00:00:00Z/11,+2014-07-08T00:00:00Z/11,Q51850225,"""11001316""",+2018-04-13T00:00:00Z/11
Q1633281,+1919-12-21T00:00:00Z/11,Q51850225,"""11001317""",+2018-04-13T00:00:00Z/11,+1990-10-19T00:00:00Z/11,Q51850225,"""11001317""",+2018-04-13T00:00:00Z/11
Q1603865,+1922-08-13T00:00:00Z/11,Q51850225,"""11001318""",+2018-04-13T00:00:00Z/11,+2002-01-20T00:00:00Z/11,Q51850225,"""11001318""",+2018-04-13T00:00:00Z/11
Q1289137,+1920-04-20T00:00:00Z/11,Q51850225,"""11001320""",+2018-04-13T00:00:00Z/11,+2004-08-27T00:00:00Z/11,Q51850225,"""11001320""",+2018-04-13T00:00:00Z/11
Q2650653,+1910-02-10T00:00:00Z/11,Q51850225,"""11001321""",+2018-04-13T00:00:00Z/11,+1976-03-01T00:00:00Z/11,Q51850225,"""11001321""",+2018-04-13T00:00:00Z/11
Q96975,+1907-07-12T00:00:00Z/11,Q51850225,"""11001323""",+2018-04-13T00:00:00Z/11,+1968-08-28T00:00:00Z/11,Q51850225,"""11001323""",+2018-04-13T00:00:00Z/11
Q104177,+1903-07-06T00:00:00Z/11,Q51850225,"""11001324""",+2018-04-13T00:00:00Z/11,+1957-05-02T00:00:00Z/11,Q51850225,"""11001324""",+2018-04-13T00:00:00Z/11
Q1727058,+1927-12-27T00:00:00Z/11,Q51850225,"""11001325""",+2018-04-13T00:00:00Z/11,+2004-10-24T00:00:00Z/11,Q51850225,"""11001325""",+2018-04-13T00:00:00Z/11
Q1448033,+1910-10-13T00:00:00Z/11,Q51850225,"""11001326""",+2018-04-13T00:00:00Z/11,+2005-04-28T00:00:00Z/11,Q51850225,"""11001326""",+2018-04-13T00:00:00Z/11
Q1299635,+1895-03-14T00:00:00Z/11,Q51850225,"""11001328""",+2018-04-13T00:00:00Z/11,+1983-10-07T00:00:00Z/11,Q51850225,"""11001328""",+2018-04-13T00:00:00Z/11
Q1498318,+1929-08-31T00:00:00Z/11,Q51850225,"""11001330""",+2018-04-13T00:00:00Z/11,+2003-03-23T00:00:00Z/11,Q51850225,"""11001330""",+2018-04-13T00:00:00Z/11
Q1432067,+1927-06-21T00:00:00Z/11,Q51850225,"""11001331""",+2018-04-13T00:00:00Z/11,+2004-06-28T00:00:00Z/11,Q51850225,"""11001331""",+2018-04-13T00:00:00Z/11
Q1487622,+1894-11-03T00:00:00Z/11,Q51850225,"""11001332""",+2018-04-13T00:00:00Z/11,+1964-07-15T00:00:00Z/11,Q51850225,"""11001332""",+2018-04-13T00:00:00Z/11
Q1490276,+1876-10-31T00:00:00Z/11,Q51850225,"""11001333""",+2018-04-13T00:00:00Z/11,+1959-03-21T00:00:00Z/11,Q51850225,"""11001333""",+2018-04-13T00:00:00Z/11
Q1286586,+1904-02-24T00:00:00Z/11,Q51850225,"""11001334""",+2018-04-13T00:00:00Z/11,+1983-05-10T00:00:00Z/11,Q51850225,"""11001334""",+2018-04-13T00:00:00Z/11
Q1793802,+1936-04-16T00:00:00Z/11,Q51850225,"""11001335""",+2018-04-13T00:00:00Z/11,+1996-11-19T00:00:00Z/11,Q51850225,"""11001335""",+2018-04-13T00:00:00Z/11
Q1289150,+1906-12-24T00:00:00Z/11,Q51850225,"""11001337""",+2018-04-13T00:00:00Z/11,+1973-10-23T00:00:00Z/11,Q51850225,"""11001337""",+2018-04-13T00:00:00Z/11
Q1610903,+1893-07-31T00:00:00Z/11,Q51850225,"""11001338""",+2018-04-13T00:00:00Z/11,+1960-03-01T00:00:00Z/11,Q51850225,"""11001338""",+2018-04-13T00:00:00Z/11
Q1322149,+1925-03-10T00:00:00Z/11,Q51850225,"""11001340""",+2018-04-13T00:00:00Z/11,+2008-07-19T00:00:00Z/11,Q51850225,"""11001340""",+2018-04-13T00:00:00Z/11
Q1576348,+1912-03-11T00:00:00Z/11,Q51850225,"""11001344""",+2018-04-13T00:00:00Z/11,+1984-01-05T00:00:00Z/11,Q51850225,"""11001344""",+2018-04-13T00:00:00Z/11
Q1598189,+1902-10-02T00:00:00Z/11,Q51850225,"""11001345""",+2018-04-13T00:00:00Z/11,+1982-11-17T00:00:00Z/11,Q51850225,"""11001345""",+2018-04-13T00:00:00Z/11
Q897279,+1896-06-29T00:00:00Z/11,Q51850225,"""11001346""",+2018-04-13T00:00:00Z/11,+1960-02-27T00:00:00Z/11,Q51850225,"""11001346""",+2018-04-13T00:00:00Z/11
Q1603882,+1927-02-06T00:00:00Z/11,Q51850225,"""11001347""",+2018-04-13T00:00:00Z/11,+2009-02-26T00:00:00Z/11,Q51850225,"""11001347""",+2018-04-13T00:00:00Z/11
Q2545394,+1937-07-21T00:00:00Z/11,Q51850225,"""11001348""",+2018-04-13T00:00:00Z/11,+2010-01-15T00:00:00Z/11,Q51850225,"""11001348""",+2018-04-13T00:00:00Z/11
Q1467355,+1885-01-28T00:00:00Z/11,Q51850225,"""11001349""",+2018-04-13T00:00:00Z/11,+1949-10-27T00:00:00Z/11,Q51850225,"""11001349""",+2018-04-13T00:00:00Z/11
Q1515619,+1895-04-29T00:00:00Z/11,Q51850225,"""11001355""",+2018-04-13T00:00:00Z/11,+1962-09-10T00:00:00Z/11,Q51850225,"""11001355""",+2018-04-13T00:00:00Z/11
Q1705175,+1916-05-26T00:00:00Z/11,Q51850225,"""11001356""",+2018-04-13T00:00:00Z/11,+1996-02-22T00:00:00Z/11,Q51850225,"""11001356""",+2018-04-13T00:00:00Z/11
Q1732241,+1911-06-04T00:00:00Z/11,Q51850225,"""11001357""",+2018-04-13T00:00:00Z/11,+1993-02-24T00:00:00Z/11,Q51850225,"""11001357""",+2018-04-13T00:00:00Z/11
Q62671,+1875-12-14T00:00:00Z/11,Q51850225,"""11001358""",+2018-04-13T00:00:00Z/11,+1967-08-03T00:00:00Z/11,Q51850225,"""11001358""",+2018-04-13T00:00:00Z/11
Q1581150,+1922-08-01T00:00:00Z/11,Q51850225,"""11001359""",+2018-04-13T00:00:00Z/11,+1997-10-25T00:00:00Z/11,Q51850225,"""11001359""",+2018-04-13T00:00:00Z/11
Q1647066,+1929-08-11T00:00:00Z/11,Q51850225,"""11001360""",+2018-04-13T00:00:00Z/11,+2005-01-17T00:00:00Z/11,Q51850225,"""11001360""",+2018-04-13T00:00:00Z/11
