qid,P569,S248,s528,s813
Q1608045,+1954-05-30T00:00:00Z/11,Q51850225,"""11004007""",+2018-04-13T00:00:00Z/11
Q1327793,+1956-10-28T00:00:00Z/11,Q51850225,"""11004008""",+2018-04-13T00:00:00Z/11
Q1429598,+1986-12-15T00:00:00Z/11,Q51850225,"""11004009""",+2018-04-13T00:00:00Z/11
Q2073936,+1970-12-25T00:00:00Z/11,Q51850225,"""11004010""",+2018-04-13T00:00:00Z/11
Q1648540,+1979-02-16T00:00:00Z/11,Q51850225,"""11004011""",+2018-04-13T00:00:00Z/11
Q1909731,+1961-09-28T00:00:00Z/11,Q51850225,"""11004012""",+2018-04-13T00:00:00Z/11
Q1371483,+1974-08-04T00:00:00Z/11,Q51850225,"""11004013""",+2018-04-13T00:00:00Z/11
Q2338566,+1978-12-29T00:00:00Z/11,Q51850225,"""11004014""",+2018-04-13T00:00:00Z/11
Q1097369,+1961-09-15T00:00:00Z/11,Q51850225,"""11004015""",+2018-04-13T00:00:00Z/11
Q1986955,+1959-04-27T00:00:00Z/11,Q51850225,"""11004016""",+2018-04-13T00:00:00Z/11
Q1728136,+1954-08-30T00:00:00Z/11,Q51850225,"""11004017""",+2018-04-13T00:00:00Z/11
Q111160,+1977-08-01T00:00:00Z/11,Q51850225,"""11004018""",+2018-04-13T00:00:00Z/11
Q1594501,+1962-11-05T00:00:00Z/11,Q51850225,"""11004019""",+2018-04-13T00:00:00Z/11
Q1744928,+1945-09-09T00:00:00Z/11,Q51850225,"""11004020""",+2018-04-13T00:00:00Z/11
Q2129527,+1968-06-15T00:00:00Z/11,Q51850225,"""11004021""",+2018-04-13T00:00:00Z/11
Q97732,+1971-04-02T00:00:00Z/11,Q51850225,"""11004022""",+2018-04-13T00:00:00Z/11
Q1893672,+1977-08-01T00:00:00Z/11,Q51850225,"""11004023""",+2018-04-13T00:00:00Z/11
Q1361623,+1958-05-22T00:00:00Z/11,Q51850225,"""11004024""",+2018-04-13T00:00:00Z/11
Q98158,+1970-03-23T00:00:00Z/11,Q51850225,"""11004025""",+2018-04-13T00:00:00Z/11
Q2080137,+1950-07-03T00:00:00Z/11,Q51850225,"""11004026""",+2018-04-13T00:00:00Z/11
Q1463284,+1953-06-29T00:00:00Z/11,Q51850225,"""11004027""",+2018-04-13T00:00:00Z/11
Q1594414,+1958-09-23T00:00:00Z/11,Q51850225,"""11004028""",+2018-04-13T00:00:00Z/11
Q106033,+1976-06-06T00:00:00Z/11,Q51850225,"""11004029""",+2018-04-13T00:00:00Z/11
Q990401,+1976-02-18T00:00:00Z/11,Q51850225,"""11004030""",+2018-04-13T00:00:00Z/11
Q2128087,+1955-06-07T00:00:00Z/11,Q51850225,"""11004031""",+2018-04-13T00:00:00Z/11
Q99545,+1965-04-08T00:00:00Z/11,Q51850225,"""11004032""",+2018-04-13T00:00:00Z/11
Q1283882,+1960-01-21T00:00:00Z/11,Q51850225,"""11004033""",+2018-04-13T00:00:00Z/11
Q1566498,+1964-03-30T00:00:00Z/11,Q51850225,"""11004034""",+2018-04-13T00:00:00Z/11
Q2642144,+1974-06-18T00:00:00Z/11,Q51850225,"""11004035""",+2018-04-13T00:00:00Z/11
Q1663123,+1960-07-30T00:00:00Z/11,Q51850225,"""11004036""",+2018-04-13T00:00:00Z/11
Q1395221,+1949-10-16T00:00:00Z/11,Q51850225,"""11004037""",+2018-04-13T00:00:00Z/11
Q2424160,+1971-12-20T00:00:00Z/11,Q51850225,"""11004038""",+2018-04-13T00:00:00Z/11
Q1927537,+1960-05-23T00:00:00Z/11,Q51850225,"""11004039""",+2018-04-13T00:00:00Z/11
Q2650232,+1956-01-30T00:00:00Z/11,Q51850225,"""11004040""",+2018-04-13T00:00:00Z/11
Q1987000,+1975-11-15T00:00:00Z/11,Q51850225,"""11004041""",+2018-04-13T00:00:00Z/11
Q1600281,+1948-10-19T00:00:00Z/11,Q51850225,"""11004042""",+2018-04-13T00:00:00Z/11
Q1435438,+1955-11-08T00:00:00Z/11,Q51850225,"""11004043""",+2018-04-13T00:00:00Z/11
Q1927597,+1956-12-09T00:00:00Z/11,Q51850225,"""11004044""",+2018-04-13T00:00:00Z/11
Q1927604,+1956-07-26T00:00:00Z/11,Q51850225,"""11004045""",+2018-04-13T00:00:00Z/11
Q101703,+1964-12-09T00:00:00Z/11,Q51850225,"""11004046""",+2018-04-13T00:00:00Z/11
Q78330,+1954-05-16T00:00:00Z/11,Q51850225,"""11004047""",+2018-04-13T00:00:00Z/11
Q1429695,+1974-03-14T00:00:00Z/11,Q51850225,"""11004048""",+2018-04-13T00:00:00Z/11
Q2801914,+1971-12-19T00:00:00Z/11,Q51850225,"""11004049""",+2018-04-13T00:00:00Z/11
Q111489,+1963-05-30T00:00:00Z/11,Q51850225,"""11004050""",+2018-04-13T00:00:00Z/11
Q1909956,+1966-05-18T00:00:00Z/11,Q51850225,"""11004051""",+2018-04-13T00:00:00Z/11
Q1915619,+1961-08-23T00:00:00Z/11,Q51850225,"""11004052""",+2018-04-13T00:00:00Z/11
Q2166877,+1953-01-17T00:00:00Z/11,Q51850225,"""11004053""",+2018-04-13T00:00:00Z/11
Q1443404,+1964-01-25T00:00:00Z/11,Q51850225,"""11004054""",+2018-04-13T00:00:00Z/11
Q2172919,+1954-06-05T00:00:00Z/11,Q51850225,"""11004055""",+2018-04-13T00:00:00Z/11
Q569717,+1972-07-03T00:00:00Z/11,Q51850225,"""11004056""",+2018-04-13T00:00:00Z/11
Q1891565,+1973-02-06T00:00:00Z/11,Q51850225,"""11004057""",+2018-04-13T00:00:00Z/11
Q1663334,+1964-08-17T00:00:00Z/11,Q51850225,"""11004058""",+2018-04-13T00:00:00Z/11
Q1731675,+1956-09-10T00:00:00Z/11,Q51850225,"""11004059""",+2018-04-13T00:00:00Z/11
Q99704,+1963-09-29T00:00:00Z/11,Q51850225,"""11004060""",+2018-04-13T00:00:00Z/11
Q97872,+1973-04-28T00:00:00Z/11,Q51850225,"""11004061""",+2018-04-13T00:00:00Z/11
Q1222220,+1962-11-29T00:00:00Z/11,Q51850225,"""11004062""",+2018-04-13T00:00:00Z/11
Q2020339,+1970-08-08T00:00:00Z/11,Q51850225,"""11004063""",+2018-04-13T00:00:00Z/11
Q1596133,+1964-07-05T00:00:00Z/11,Q51850225,"""11004064""",+2018-04-13T00:00:00Z/11
Q107793,+1969-08-21T00:00:00Z/11,Q51850225,"""11004065""",+2018-04-13T00:00:00Z/11
Q2504394,+1953-10-09T00:00:00Z/11,Q51850225,"""11004066""",+2018-04-13T00:00:00Z/11
Q1736638,+1969-11-30T00:00:00Z/11,Q51850225,"""11004067""",+2018-04-13T00:00:00Z/11
Q107989,+1963-09-11T00:00:00Z/11,Q51850225,"""11004068""",+2018-04-13T00:00:00Z/11
Q1919998,+1967-01-24T00:00:00Z/11,Q51850225,"""11004069""",+2018-04-13T00:00:00Z/11
Q2370788,+1985-02-14T00:00:00Z/11,Q51850225,"""11004070""",+2018-04-13T00:00:00Z/11
Q2531484,+1960-01-13T00:00:00Z/11,Q51850225,"""11004071""",+2018-04-13T00:00:00Z/11
Q1896024,+1958-01-06T00:00:00Z/11,Q51850225,"""11004072""",+2018-04-13T00:00:00Z/11
Q792225,+1967-03-01T00:00:00Z/11,Q51850225,"""11004073""",+2018-04-13T00:00:00Z/11
Q1878133,+1958-01-04T00:00:00Z/11,Q51850225,"""11004074""",+2018-04-13T00:00:00Z/11
Q1355548,+1971-07-03T00:00:00Z/11,Q51850225,"""11004075""",+2018-04-13T00:00:00Z/11
Q1480412,+1954-09-11T00:00:00Z/11,Q51850225,"""11004076""",+2018-04-13T00:00:00Z/11
Q98105,+1944-01-25T00:00:00Z/11,Q51850225,"""11004077""",+2018-04-13T00:00:00Z/11
Q2262892,+1980-05-05T00:00:00Z/11,Q51850225,"""11004078""",+2018-04-13T00:00:00Z/11
Q1163453,+1980-02-22T00:00:00Z/11,Q51850225,"""11004079""",+2018-04-13T00:00:00Z/11
Q1492112,+1956-01-07T00:00:00Z/11,Q51850225,"""11004080""",+2018-04-13T00:00:00Z/11
Q103710,+1969-07-26T00:00:00Z/11,Q51850225,"""11004081""",+2018-04-13T00:00:00Z/11
Q110883,+1977-01-17T00:00:00Z/11,Q51850225,"""11004082""",+2018-04-13T00:00:00Z/11
Q121230,+1961-06-10T00:00:00Z/11,Q51850225,"""11004083""",+2018-04-13T00:00:00Z/11
Q850005,+1962-07-20T00:00:00Z/11,Q51850225,"""11004084""",+2018-04-13T00:00:00Z/11
Q1239215,+1979-09-06T00:00:00Z/11,Q51850225,"""11004085""",+2018-04-13T00:00:00Z/11
Q1560738,+1954-07-13T00:00:00Z/11,Q51850225,"""11004086""",+2018-04-13T00:00:00Z/11
Q2476246,+1969-06-06T00:00:00Z/11,Q51850225,"""11004087""",+2018-04-13T00:00:00Z/11
Q1035894,+1972-12-11T00:00:00Z/11,Q51850225,"""11004088""",+2018-04-13T00:00:00Z/11
Q1649275,+1961-08-07T00:00:00Z/11,Q51850225,"""11004089""",+2018-04-13T00:00:00Z/11
Q2338529,+1965-04-01T00:00:00Z/11,Q51850225,"""11004090""",+2018-04-13T00:00:00Z/11
Q1759589,+1967-05-09T00:00:00Z/11,Q51850225,"""11004091""",+2018-04-13T00:00:00Z/11
Q60772,+1958-10-08T00:00:00Z/11,Q51850225,"""11004092""",+2018-04-13T00:00:00Z/11
Q2336956,+1972-12-30T00:00:00Z/11,Q51850225,"""11004093""",+2018-04-13T00:00:00Z/11
Q1910110,+1953-03-12T00:00:00Z/11,Q51850225,"""11004094""",+2018-04-13T00:00:00Z/11
Q1806282,+1971-05-09T00:00:00Z/11,Q51850225,"""11004095""",+2018-04-13T00:00:00Z/11
Q1651151,+1964-03-22T00:00:00Z/11,Q51850225,"""11004096""",+2018-04-13T00:00:00Z/11
Q85806,+1979-01-07T00:00:00Z/11,Q51850225,"""11004097""",+2018-04-13T00:00:00Z/11
Q1045606,+1977-08-10T00:00:00Z/11,Q51850225,"""11004098""",+2018-04-13T00:00:00Z/11
Q1016467,+1965-02-01T00:00:00Z/11,Q51850225,"""11004099""",+2018-04-13T00:00:00Z/11
Q96427,+1975-10-02T00:00:00Z/11,Q51850225,"""11004100""",+2018-04-13T00:00:00Z/11
Q108173,+1964-04-28T00:00:00Z/11,Q51850225,"""11004101""",+2018-04-13T00:00:00Z/11
Q2020409,+1979-10-09T00:00:00Z/11,Q51850225,"""11004102""",+2018-04-13T00:00:00Z/11
Q2425894,+1969-08-23T00:00:00Z/11,Q51850225,"""11004103""",+2018-04-13T00:00:00Z/11
Q1729500,+1962-06-13T00:00:00Z/11,Q51850225,"""11004104""",+2018-04-13T00:00:00Z/11
Q57364,+1954-01-21T00:00:00Z/11,Q51850225,"""11004105""",+2018-04-13T00:00:00Z/11
Q109309,+1985-02-08T00:00:00Z/11,Q51850225,"""11004106""",+2018-04-13T00:00:00Z/11
Q1577056,+1961-04-08T00:00:00Z/11,Q51850225,"""11004107""",+2018-04-13T00:00:00Z/11
Q499449,+1969-09-28T00:00:00Z/11,Q51850225,"""11004108""",+2018-04-13T00:00:00Z/11
Q1450834,+1954-06-18T00:00:00Z/11,Q51850225,"""11004109""",+2018-04-13T00:00:00Z/11
Q1908516,+1964-12-14T00:00:00Z/11,Q51850225,"""11004110""",+2018-04-13T00:00:00Z/11
Q1133381,+1960-01-09T00:00:00Z/11,Q51850225,"""11004111""",+2018-04-13T00:00:00Z/11
Q1488469,+1962-04-01T00:00:00Z/11,Q51850225,"""11004112""",+2018-04-13T00:00:00Z/11
Q1223955,+1957-09-15T00:00:00Z/11,Q51850225,"""11004113""",+2018-04-13T00:00:00Z/11
Q1989055,+1984-08-22T00:00:00Z/11,Q51850225,"""11004114""",+2018-04-13T00:00:00Z/11
Q1734167,+1960-05-01T00:00:00Z/11,Q51850225,"""11004115""",+2018-04-13T00:00:00Z/11
Q105331,+1983-06-05T00:00:00Z/11,Q51850225,"""11004116""",+2018-04-13T00:00:00Z/11
Q813168,+1960-10-07T00:00:00Z/11,Q51850225,"""11004117""",+2018-04-13T00:00:00Z/11
Q2087072,+1964-05-15T00:00:00Z/11,Q51850225,"""11004118""",+2018-04-13T00:00:00Z/11
Q1663364,+1977-12-22T00:00:00Z/11,Q51850225,"""11004119""",+2018-04-13T00:00:00Z/11
Q1710101,+1956-01-27T00:00:00Z/11,Q51850225,"""11004120""",+2018-04-13T00:00:00Z/11
Q1889746,+1950-04-27T00:00:00Z/11,Q51850225,"""11004121""",+2018-04-13T00:00:00Z/11
Q111187,+1957-10-19T00:00:00Z/11,Q51850225,"""11004122""",+2018-04-13T00:00:00Z/11
Q1710769,+1971-01-21T00:00:00Z/11,Q51850225,"""11004123""",+2018-04-13T00:00:00Z/11
Q792859,+1967-05-31T00:00:00Z/11,Q51850225,"""11004124""",+2018-04-13T00:00:00Z/11
Q1610955,+1961-05-15T00:00:00Z/11,Q51850225,"""11004125""",+2018-04-13T00:00:00Z/11
Q1701215,+1964-02-10T00:00:00Z/11,Q51850225,"""11004126""",+2018-04-13T00:00:00Z/11
Q1827771,+1968-09-19T00:00:00Z/11,Q51850225,"""11004127""",+2018-04-13T00:00:00Z/11
Q1476674,+1963-07-16T00:00:00Z/11,Q51850225,"""11004128""",+2018-04-13T00:00:00Z/11
Q2150384,+1959-03-02T00:00:00Z/11,Q51850225,"""11004129""",+2018-04-13T00:00:00Z/11
Q1085647,+1949-08-19T00:00:00Z/11,Q51850225,"""11004130""",+2018-04-13T00:00:00Z/11
Q1281759,+1962-03-14T00:00:00Z/11,Q51850225,"""11004131""",+2018-04-13T00:00:00Z/11
Q108954,+1961-04-11T00:00:00Z/11,Q51850225,"""11004132""",+2018-04-13T00:00:00Z/11
Q865319,+1959-06-06T00:00:00Z/11,Q51850225,"""11004133""",+2018-04-13T00:00:00Z/11
Q1652660,+1965-03-26T00:00:00Z/11,Q51850225,"""11004134""",+2018-04-13T00:00:00Z/11
Q1270207,+1957-09-24T00:00:00Z/11,Q51850225,"""11004135""",+2018-04-13T00:00:00Z/11
Q1321994,+1960-04-13T00:00:00Z/11,Q51850225,"""11004136""",+2018-04-13T00:00:00Z/11
Q2077955,+1939-02-08T00:00:00Z/11,Q51850225,"""11004137""",+2018-04-13T00:00:00Z/11
Q1564660,+1966-12-07T00:00:00Z/11,Q51850225,"""11004138""",+2018-04-13T00:00:00Z/11
Q1363394,+1955-12-21T00:00:00Z/11,Q51850225,"""11004139""",+2018-04-13T00:00:00Z/11
Q2337465,+1971-07-02T00:00:00Z/11,Q51850225,"""11004140""",+2018-04-13T00:00:00Z/11
Q879740,+1975-04-10T00:00:00Z/11,Q51850225,"""11004141""",+2018-04-13T00:00:00Z/11
Q1613811,+1948-09-13T00:00:00Z/11,Q51850225,"""11004142""",+2018-04-13T00:00:00Z/11
